Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
2/12/2020,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, SAN JOSE, LIBERTAD, 1, 535210, 6167300 
2/12/2020,, AVENIDA DON PEDRO DE MENDOZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, SIN DATOS, 1, 576215, 6151500 
2/12/2020,, AVENIDA ITALIA, CAÍDA, GRAVE, MIÉRCOLES, 20, CERRO LARGO, MELO, 1, 767285, 6415770 
3/12/2020,, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, MONTEVIDEO, MONTEVIDEO, 1, 574230, 6138900 
3/12/2020,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, PAYSANDU, PAYSANDU, 1, 399210, 6423925 
3/12/2020,, JOHN F. KENNEDY, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, COLONIA, TARARIRAS, 1, 444025, 6208190 
3/12/2020,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 12, CERRO LARGO, MELO, 1, 766425, 6415170 
3/12/2020,, CAMINO CARRASCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, CANELONES, PASO CARRASCO, 1, 587750, 6142835 
3/12/2020,, DOCTOR PABLO DE MARIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, MONTEVIDEO, MONTEVIDEO, 1, 575605, 6137620 
3/12/2020,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, COLONIA, COLONIA DEL SACRAMENTO, 1, 424260, 6186465 
3/12/2020,, SIN DATOS, CAÍDA, GRAVE, JUEVES, 19, ROCHA, SIN DATOS, 1, 793440, 6205545 
3/12/2020,, RONDEAU, ATROPELLO DE PEATÓN, GRAVE, JUEVES, 20, RIVERA, RIVERA, 1, 637100, 6582345 
3/12/2020,, JUAN JACKSON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 575500, 6137355 
4/12/2020,, VEINTICINCO DE MAYO Y CALLE E, ATROPELLO DE ANIMALES, LEVE, VIERNES, 1, PAYSANDU, PORVENIR, 1, 408735, 6415325 
4/12/2020,, CAMINO GENERAL A LA COLONIA, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 3, PAYSANDU, PORVENIR, 1, 408950, 6415765 
4/12/2020,, CAMINO A RUTA VEINTICUATRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, RIO NEGRO, SIN DATOS, 1, 394195, 6384715 
4/12/2020,, COLON, CAÍDA, LEVE, VIERNES, 10, COLONIA, NUEVA HELVECIA, 1, 477965, 6206465 
4/12/2020,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 576745, 6136935 
4/12/2020,, AVENIDA JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, SALTO, SALTO, 1, 410125, 6527360 
4/12/2020,, CALLE 20, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, COLONIA, JUAN LACAZE, 1, 458785, 6191420 
4/12/2020,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 575920, 6141780 
5/12/2020,, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 2, TREINTA Y TRES, SIN DATOS, 1, 797565, 6363850 
5/12/2020,, AVENIDA JOAQUIN DE VIANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 7, MALDONADO, MALDONADO, 1, 686085, 6134920 
5/12/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 12, SORIANO, MERCEDES, 1, 405270, 6319815 
5/12/2020,, BLANCA CASTRO DE ARGENCIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, CERRO LARGO, FRAILE MUERTO, 1, 732780, 6400175 
5/12/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 15, CANELONES, SIN DATOS, 1, 605335, 6160395 
5/12/2020,, AVENIDA INGENIERO FEDERICO CAPURRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, MONTEVIDEO, MONTEVIDEO, 1, 567035, 6140850 
5/12/2020,, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 23, MALDONADO, MALDONADO, 1, 685580, 6137875 
5/12/2020,, PEDRO AGORRODY, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 22, MALDONADO, SAN CARLOS, 1, 691440, 6148340 
5/12/2020,, CAMINO VECINAL, DESPISTE, SIN LESIONADOS, SÁBADO, 23, COLONIA, MIGUELETE, 1, 440225, 6236905 
6/12/2020,, CALLE 22, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 5, CANELONES, ATLANTIDA, 1, 613170, 6151320 
6/12/2020,, MONES QINTELA, DESPISTE, GRAVE, DOMINGO, 8, ARTIGAS, SIN DATOS, 1, 436875, 6638860 
6/12/2020,, PRESIDENTE FELICIANO ALBERTO VIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, RIVERA, RIVERA, 1, 638530, 6580120 
6/12/2020,, TACUABE CASI AVDA. AIGUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, MALDONADO, MALDONADO, 1, 688375, 6135190 
6/12/2020,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, CANELONES, CANELONES, 1, 565945, 6180400 
6/12/2020,, AVDA. INT. J. M. SALABERRY, DESPISTE, SIN LESIONADOS, DOMINGO, 17, LAVALLEJA, SIN DATOS, 1, 657650, 6214150 
6/12/2020,, BOULEVARD GENERAL ARTIGAS, CAÍDA, LEVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 1, 576260, 6138650 
6/12/2020,, CAMINO DEPARTAMENTAL A RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, SALTO, SIN DATOS, 1, 426585, 6530065 
7/12/2020,, AVENIDA AIGUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, MALDONADO, MALDONADO, 1, 687475, 6135220 
7/12/2020,, RUTA 48, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, CANELONES, SIN DATOS, 1, 570260, 6157295 
7/12/2020,, SARANDI, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, LUNES, 11, CANELONES, SANTA LUCIA, 1, 555300, 6187510 
2/12/2020,, VIZCONDE DE MAUA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, PAYSANDU, PAYSANDU, 1, 398400, 6423425 
7/12/2020,, ARENAL GRANDE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 574825, 6139040 
7/12/2020,, MARCELINO SOSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 574490, 6139455 
7/12/2020,, AVENIDA SORIANO, CAÍDA, LEVE, LUNES, 16, PAYSANDU, PAYSANDU, 1, 398085, 6422900 
7/12/2020,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, LAVALLEJA, MINAS, 1, 661440, 6195065 
7/12/2020,, WASHINGTON BELTRAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 21, TACUAREMBO, TACUAREMBO, 1, 596210, 6490920 
7/12/2020,, DOCTOR LUIS A. DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, CANELONES, SAN JACINTO, 1, 603360, 6176865 
7/12/2020,, MANUEL HERRERO Y ESPINOSA, ATROPELLO DE PEATÓN, LEVE, LUNES, 23, SORIANO, MERCEDES, 1, 404845, 6319555 
8/12/2020,, RUTA 26, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 17, CERRO LARGO, SIN DATOS, 1, 840340, 6386570 
8/12/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 17, SAN JOSE, SIN DATOS, 1, 540420, 6162695 
8/12/2020,, AVENIDA A LA PLAYA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, CANELONES, BARRA DE CARRASCO, 1, 588945, 6141870 
8/12/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, MONTEVIDEO, SIN DATOS, 1, 566730, 6149800 
8/12/2020,, AGUSTIN TORRES MEDEIROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 21, TACUAREMBO, TACUAREMBO, 1, 594910, 6489125 
9/12/2020,, SIERRA. ATANASIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 6, FLORIDA, FLORIDA, 1, 571565, 6226865 
7/12/2020,, BRASIL, ATROPELLO DE PEATÓN, LEVE, LUNES, 11, SALTO, SALTO, 1, 408235, 6527170 
8/12/2020,, PEDRO BUSTAMANTE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, MONTEVIDEO, MONTEVIDEO, 1, 578930, 6138255 
9/12/2020,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, FLORIDA, FLORIDA, 1, 571530, 6226090 
9/12/2020,, PRESIDENTE FELICIANO ALBERTO VIERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, RIVERA, RIVERA, 1, 638960, 6579845 
9/12/2020,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, RIO NEGRO, FRAY BENTOS, 1, 378090, 6334400 
9/12/2020,, DIEGO LAMAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, SALTO, SALTO, 1, 409475, 6527625 
9/12/2020,, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, TACUAREMBO, TACUAREMBO, 1, 593655, 6489375 
9/12/2020,, ALDABALDE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, CANELONES, BARRIO COPOLA, 1, 569575, 6154100 
9/12/2020,, RUTA 39 Y PERIMETRAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, MALDONADO, MALDONADO, 1, 689035, 6135995 
9/12/2020,, WALTER MONTALDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 19, ROCHA, LASCANO, 1, 759105, 6269840 
9/12/2020,, AVENIDA URUGUAY Y AVENIDA GENERAL OSCAR GESTIDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, CANELONES, SOLYMAR, 1, 594995, 6144830 
10/12/2020,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 5, CANELONES, SIN DATOS, 1, 571035, 6152985 
10/12/2020,, JULIO CESAR GRAUERT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 8, TACUAREMBO, PASO DE LOS TOROS, 1, 543975, 6369905 
10/12/2020,, AVENIDA DOCTOR BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 12, COLONIA, COLONIA DEL SACRAMENTO, 1, 423095, 6186210 
10/12/2020,, MARIA EUGENIA VAZ FERREIRA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 1, 572690, 6142450 
10/12/2020,, AVENIDA DOCTOR CARLOS NERY, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, MONTEVIDEO, MONTEVIDEO, 1, 579610, 6144355 
11/12/2020,, MANUEL D RODRIGUEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 0, SAN JOSE, SAN JOSE DE MAYO, 1, 527180, 6201240 
11/12/2020,, CAMINO FELIPE CARDOSO, DESPISTE, GRAVE, VIERNES, 2, MONTEVIDEO, SIN DATOS, 1, 583280, 6143755 
11/12/2020,, ARQUITECTO CAYETANO MORETTI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 574390, 6144645 
11/12/2020,, REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, PAYSANDU, PAYSANDU, 1, 399760, 6423595 
11/12/2020,, JUAN BERNARDI SOSA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, COLONIA, COLONIA DEL SACRAMENTO, 1, 425745, 6188375 
11/12/2020,, CAMINO DURAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 573510, 6147015 
11/12/2020,, EL REMANSO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, MALDONADO, PUNTA DEL ESTE, 1, 687725, 6129365 
11/12/2020,, AGUSTIN DE LA ROSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, CERRO LARGO, MELO, 1, 766200, 6415100 
11/12/2020,, AVENIDA MILLAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 574270, 6139725 
11/12/2020,, GENERAL TEOFILO CORDOBA, CAÍDA, LEVE, VIERNES, 18, SALTO, SALTO, 1, 409205, 6528840 
11/12/2020,, MARIANO ESTAPE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578415, 6144070 
11/12/2020,, REPUBLICA Y RABON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 18, CANELONES, BARROS BLANCOS, 1, 592855, 6153375 
12/12/2020,, CAMBAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 0, MONTEVIDEO, MONTEVIDEO, 1, 581090, 6141155 
12/12/2020,, PAGO LINDO, CAÍDA, LEVE, SÁBADO, 15, TACUAREMBO, SIN DATOS, 1, 674455, 6431185 
12/12/2020,, DE TROPAS, CAÍDA, LEVE, SÁBADO, 17, TREINTA Y TRES, TREINTA Y TRES, 1, 743025, 6319155 
12/12/2020,, DOCTOR A. ESPINOLA, DESPISTE, GRAVE, SÁBADO, 18, SAN JOSE, SAN JOSE DE MAYO, 1, 526785, 6198110 
12/12/2020,, ALEJANDRO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 21, FLORIDA, FLORIDA, 1, 572860, 6226025 
13/12/2020,, CUATRO DE OCTUBRE DE 1828, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, DURAZNO, DURAZNO, 1, 544390, 6305815 
13/12/2020,, RUTA 69 KILOMETRO 26.500., DESPISTE, GRAVE, DOMINGO, 0, CANELONES, SIN DATOS, 1, 574610, 6163165 
13/12/2020,, ITUZAINGO, CAÍDA, LEVE, DOMINGO, 5, ROCHA, LASCANO, 1, 758945, 6270775 
13/12/2020,, CAMINO SANTA ADELAIDA, DESPISTE, LEVE, DOMINGO, 4, FLORES, SIN DATOS, 1, 487510, 6262865 
13/12/2020,, AVENIDA GENERAL FLORES, DESPISTE, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 1, 575920, 6141780 
14/12/2020,, LUIS CINCINATO BOLLO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 2, MONTEVIDEO, MONTEVIDEO, 1, 577630, 6135865 
14/12/2020,, CAMINO CAPITAN TULA, ATROPELLO DE ANIMALES, LEVE, LUNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 576765, 6146330 
14/12/2020,, FEDERICA FAJARDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, MALDONADO, SAN RAFAEL - EL PLACER, 1, 694165, 6134065 
14/12/2020,, BUCHENTAL, CAÍDA, LEVE, LUNES, 17, SAN JOSE, SIN DATOS, 1, 535815, 6166350 
14/12/2020,, AV. SAN PABLO, ATROPELLO DE PEATÓN, GRAVE, LUNES, 16, MALDONADO, PUNTA DEL ESTE, 1, 690590, 6131505 
14/12/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, CANELONES, SIN DATOS, 1, 638095, 6149995 
14/12/2020,, RUTA OCHO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 16, CERRO LARGO, MELO, 1, 767735, 6413640 
14/12/2020,, TOTORAL, DESPISTE, SIN LESIONADOS, LUNES, 19, RIO NEGRO, FRAY BENTOS, 1, 379345, 6333380 
14/12/2020,, RUTAS 11 Y 32, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 18, CANELONES, SIN DATOS, 1, 580055, 6181075 
14/12/2020,, DOCTOR ALEJANDRO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 22, MONTEVIDEO, MONTEVIDEO, 1, 581220, 6140985 
15/12/2020,, VIA_PUBLICA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MARTES, 0, MONTEVIDEO, MONTEVIDEO, 1, 576790, 6135640 
15/12/2020,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MALDONADO, MALDONADO, 1, 686495, 6135435 
15/12/2020,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, SAN JOSE, SAN JOSE DE MAYO, 1, 525820, 6199510 
15/12/2020,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, MONTEVIDEO, MONTEVIDEO, 1, 571910, 6136950 
15/12/2020,, HORACIO CARNELLI, DESPISTE, SIN LESIONADOS, MARTES, 10, COLONIA, OMBUES DE LAVALLE, 1, 425080, 6244140 
15/12/2020,, AVENIDA JOAQUIN DE VIANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MALDONADO, MALDONADO, 1, 686075, 6135535 
15/12/2020,, AVENIDA APARICIO SARAVIA, CAÍDA, LEVE, MARTES, 14, MALDONADO, MALDONADO, 1, 688055, 6134595 
15/12/2020,, PABLO G. RIOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 15, TACUAREMBO, TACUAREMBO, 1, 596750, 6490270 
15/12/2020,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MALDONADO, MALDONADO, 1, 686505, 6135120 
15/12/2020,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 16, CANELONES, TALA, 1, 613575, 6199130 
15/12/2020,, CICLAMOR, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, CANELONES, PROGRESO, 1, 571585, 6162020 
15/12/2020,, PASAJE 13 ENTRE CALLES MANUEL MELENDEZ Y MANUEL FREIRE, ATROPELLO DE PEATÓN, SIN LESIONADOS, MARTES, 21, RIVERA, SIN DATOS, 1, 637250, 6583470 
16/12/2020,, CAMINO CIBILS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 3, MONTEVIDEO, MONTEVIDEO, 1, 566885, 6141515 
16/12/2020,, AVENIDA DE LAS INSTRUCCIONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 5, MONTEVIDEO, MONTEVIDEO, 1, 574085, 6145110 
16/12/2020,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 6, MONTEVIDEO, MONTEVIDEO, 1, 571170, 6145025 
16/12/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 7, LAVALLEJA, SIN DATOS, 1, 641915, 6181175 
16/12/2020,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 574005, 6140930 
16/12/2020,, AVENIDA MILLAN, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573615, 6142105 
16/12/2020,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 586610, 6140210 
16/12/2020,, SIN DATOS, CAÍDA, LEVE, MIÉRCOLES, 22, CANELONES, SIN DATOS, 1, 615045, 6152680 
16/12/2020,, VERDUN, DESPISTE, GRAVE, MIÉRCOLES, 23, MONTEVIDEO, MONTEVIDEO, 1, 566885, 6141515 
17/12/2020,, JUNCAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, PAYSANDU, PAYSANDU, 1, 398880, 6424070 
17/12/2020,, DIEGO LAMAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 15, ARTIGAS, ARTIGAS, 1, 550390, 6635960 
17/12/2020,, SOLIS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 23, CANELONES, PANDO, 1, 595095, 6157750 
18/12/2020,, SIN DATOS, CAÍDA, LEVE, VIERNES, 10, RIO NEGRO, SIN DATOS, 1, 426320, 6378660 
18/12/2020,, AYACUCHO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, PAYSANDU, PAYSANDU, 1, 398180, 6424500 
18/12/2020,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 583740, 6139560 
18/12/2020,, JUAN CABAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 576670, 6140190 
18/12/2020,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 585710, 6140120 
18/12/2020,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 575780, 6141540 
18/12/2020,, AVENIDA GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 576965, 6137380 
18/12/2020,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, PAYSANDU, PAYSANDU, 1, 398375, 6422350 
18/12/2020,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 23, PAYSANDU, GUICHON, 1, 481105, 6419635 
19/12/2020,, BERRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 1, FLORES, TRINIDAD, 1, 508715, 6291240 
19/12/2020,, CALLE 35 LA PULPERIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 0, MALDONADO, BALNEARIO BUENOS AIRES, 1, 702385, 6137035 
19/12/2020,, CERRITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 3, CANELONES, SANTA LUCIA, 1, 554930, 6186965 
19/12/2020,, RUTA CINCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 4, DURAZNO, DURAZNO, 1, 544445, 6305670 
19/12/2020,, RUTA INTERBALNEARIA KM 106, DESPISTE, SIN LESIONADOS, SÁBADO, 7, MALDONADO, SIN DATOS, 1, 668775, 6140575 
19/12/2020,, DOCTOR ELIAS REGULES, DESPISTE, SIN LESIONADOS, SÁBADO, 10, MALDONADO, SAN RAFAEL - EL PLACER, 1, 692880, 6133040 
19/12/2020,, INSTRUCCIONES, CAÍDA, SIN LESIONADOS, SÁBADO, 15, RIO NEGRO, FRAY BENTOS, 1, 378295, 6334915 
19/12/2020,, RUTA 12 Y RUTA 9, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 15, MALDONADO, SIN DATOS, 1, 677840, 6154795 
19/12/2020,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 16, TACUAREMBO, TACUAREMBO, 1, 596910, 6490935 
19/12/2020,, AVENIDA WILSON FERREIRA ALDUNATE, DESPISTE, LEVE, SÁBADO, 20, MALDONADO, MALDONADO, 1, 685520, 6137940 
19/12/2020,, AVENIDA ACROPOLIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, MONTEVIDEO, MONTEVIDEO, 1, 579430, 6144690 
19/12/2020,, AV. ORLANDO PEDRAGOSA SIERRA, CAÍDA, LEVE, SÁBADO, 22, MALDONADO, PUNTA DEL ESTE, 1, 688170, 6130900 
19/12/2020,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, MONTEVIDEO, MONTEVIDEO, 1, 571170, 6145025 
20/12/2020,, CELEDONIO ROJAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 0, MALDONADO, PIRIAPOLIS, 1, 657365, 6141280 
20/12/2020,, ANZANI, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 8, MONTEVIDEO, MONTEVIDEO, 1, 578645, 6139070 
20/12/2020,, BENITO SOLARI, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, SALTO, SALTO, 1, 407810, 6525265 
20/12/2020,, RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, SALTO, SALTO, 1, 407035, 6525495 
21/12/2020,, RUTA DOCE, CAÍDA, LEVE, LUNES, 1, LAVALLEJA, MINAS, 1, 660040, 6194565 
21/12/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 5, SORIANO, SIN DATOS, 1, 376450, 6272875 
21/12/2020,, OFICIAL UNO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 5, MALDONADO, SIN DATOS, 1, 684795, 6138860 
21/12/2020,, RUTA 44 CON RUTA 26, DESPISTE, LEVE, LUNES, 8, CERRO LARGO, SIN DATOS, 1, 759195, 6415255 
21/12/2020,, RUTA Nº38 A 7KM DE RUTA Nº7, DESPISTE, SIN LESIONADOS, LUNES, 10, CERRO LARGO, SIN DATOS, 1, 691865, 6367450 
21/12/2020,, RUTA N° 12 KM. 21.500, DESPISTE, LEVE, LUNES, 12, FLORIDA, SIN DATOS, 1, 594040, 6214480 
21/12/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, LAVALLEJA, SIN DATOS, 1, 640340, 6169360 
